filename,width,height,class,xmin,ymin,xmax,ymax
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0681.jpg,1920,1080,robot,841,488,953,700
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0950.jpg,1920,1080,robot,769,381,872,573
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0950.jpg,1920,1080,robot,247,386,361,618
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0324.jpg,1440,1080,robot,632,354,709,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0983.jpg,1440,1080,robot,590,381,672,584
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0983.jpg,1440,1080,robot,631,355,713,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0704.jpg,1440,1080,robot,633,354,710,548
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0704.jpg,1440,1080,robot,945,383,1033,584
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1166.jpg,1920,1080,robot,848,494,952,693
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1166.jpg,1920,1080,robot,1647,528,1758,732
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1227.jpg,1920,1080,robot,762,380,872,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1227.jpg,1920,1080,robot,1325,423,1450,645
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0862.jpg,1440,1080,robot,633,353,708,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0410.jpg,1440,1080,robot,414,372,493,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0410.jpg,1440,1080,robot,628,348,715,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1082.jpg,1920,1080,robot,843,488,957,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0976.jpg,1920,1080,robot,734,398,833,619
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1044.jpg,1920,1080,robot,807,401,897,621
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1044.jpg,1920,1080,robot,767,382,860,578
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1351.jpg,1440,1080,robot,297,371,391,598
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1351.jpg,1440,1080,robot,627,354,713,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1223.jpg,1920,1080,robot,852,495,950,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0660.jpg,1920,1080,robot,1802,430,1920,638
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0660.jpg,1920,1080,robot,763,382,877,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0201.jpg,1440,1080,robot,633,352,710,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0201.jpg,1440,1080,robot,303,368,399,587
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0268.jpg,1920,1080,robot,850,496,949,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0313.jpg,1440,1080,robot,633,356,707,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1238.jpg,1440,1080,robot,640,385,733,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0397.jpg,1440,1080,robot,626,355,716,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0281.jpg,1440,1080,robot,700,381,780,592
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0281.jpg,1440,1080,robot,629,353,710,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0464.jpg,1440,1080,robot,628,352,712,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0553.jpg,1920,1080,robot,1500,408,1620,633
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0553.jpg,1920,1080,robot,764,378,875,590
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0956.jpg,1920,1080,robot,1156,524,1254,734
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0956.jpg,1920,1080,robot,844,490,958,702
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0914.jpg,1920,1080,robot,400,394,534,615
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0914.jpg,1920,1080,robot,765,376,872,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0993.jpg,1440,1080,robot,632,354,711,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0993.jpg,1440,1080,robot,79,370,198,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1175.jpg,1440,1080,robot,627,348,713,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1264.jpg,1440,1080,robot,633,355,710,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1264.jpg,1440,1080,robot,79,366,183,571
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0938.jpg,1920,1080,robot,1698,524,1843,750
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0938.jpg,1920,1080,robot,847,490,957,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0356.jpg,1440,1080,robot,632,355,708,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0356.jpg,1440,1080,robot,100,371,189,580
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0725.jpg,1920,1080,robot,770,384,871,576
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0725.jpg,1920,1080,robot,1023,414,1125,624
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0388.jpg,1440,1080,robot,947,384,1025,605
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0388.jpg,1440,1080,robot,628,354,711,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1213.jpg,1440,1080,robot,633,353,708,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1259.jpg,1920,1080,robot,851,495,950,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1259.jpg,1920,1080,robot,1000,521,1113,744
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0332.jpg,1440,1080,robot,633,353,707,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0944.jpg,1920,1080,robot,849,494,953,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0944.jpg,1920,1080,robot,98,513,214,733
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0077.jpg,1440,1080,robot,974,387,1053,602
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0077.jpg,1440,1080,robot,623,352,713,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0479.jpg,1920,1080,robot,129,382,270,623
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0479.jpg,1920,1080,robot,760,378,874,582
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1102.jpg,1440,1080,robot,1186,393,1283,615
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1102.jpg,1440,1080,robot,628,351,710,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0631.jpg,1920,1080,robot,898,520,1019,749
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0631.jpg,1920,1080,robot,847,493,946,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0928.jpg,1920,1080,robot,1141,526,1251,732
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0928.jpg,1920,1080,robot,848,495,951,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0674.jpg,1920,1080,robot,765,382,867,579
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0674.jpg,1920,1080,robot,1087,415,1183,627
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0604.jpg,1920,1080,robot,1529,521,1712,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0604.jpg,1920,1080,robot,841,489,960,695
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0678.jpg,1440,1080,robot,580,378,657,588
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0678.jpg,1440,1080,robot,630,351,713,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0511.jpg,1440,1080,robot,632,357,707,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0511.jpg,1440,1080,robot,1035,393,1118,599
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0984.jpg,1920,1080,robot,843,490,953,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0444.jpg,1440,1080,robot,627,349,714,561
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0903.jpg,1920,1080,robot,847,492,946,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1325.jpg,1440,1080,robot,1301,399,1412,612
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1325.jpg,1440,1080,robot,625,351,716,557
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0475.jpg,1920,1080,robot,849,492,954,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0475.jpg,1920,1080,robot,133,516,266,752
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1311.jpg,1920,1080,robot,843,490,957,695
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1311.jpg,1920,1080,robot,1592,526,1715,740
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0399.jpg,1440,1080,robot,633,355,711,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0062.jpg,1920,1080,robot,763,378,874,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0062.jpg,1920,1080,robot,1387,424,1519,650
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1198.jpg,1440,1080,robot,195,364,301,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1198.jpg,1440,1080,robot,627,354,714,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0722.jpg,1920,1080,robot,122,514,259,758
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0722.jpg,1920,1080,robot,844,489,951,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0465.jpg,1440,1080,robot,1287,398,1393,614
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0465.jpg,1440,1080,robot,628,351,713,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0455.jpg,1440,1080,robot,489,380,571,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0455.jpg,1440,1080,robot,628,357,712,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1087.jpg,1920,1080,robot,768,380,873,574
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0359.jpg,1440,1080,robot,632,353,709,548
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0359.jpg,1440,1080,robot,1033,388,1107,590
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0902.jpg,1920,1080,robot,846,491,954,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0902.jpg,1920,1080,robot,302,515,429,764
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0960.jpg,1920,1080,robot,1,502,136,765
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0960.jpg,1920,1080,robot,841,485,958,693
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0757.jpg,1920,1080,robot,846,491,954,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0757.jpg,1920,1080,robot,302,515,429,764
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1329.jpg,1920,1080,robot,260,516,386,759
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1329.jpg,1920,1080,robot,847,492,953,685
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0462.jpg,1440,1080,robot,1259,393,1363,607
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0462.jpg,1440,1080,robot,627,352,713,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0871.jpg,1440,1080,robot,626,351,715,561
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0897.jpg,1920,1080,robot,1041,525,1160,744
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0897.jpg,1920,1080,robot,843,485,957,703
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0137.jpg,1440,1080,robot,631,358,710,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0137.jpg,1440,1080,robot,1370,400,1440,609
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0666.jpg,1440,1080,robot,633,356,710,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0666.jpg,1440,1080,robot,1248,397,1344,611
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1047.jpg,1440,1080,robot,632,354,709,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0079.jpg,1920,1080,robot,760,378,880,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0569.jpg,1920,1080,robot,848,492,953,700
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0569.jpg,1920,1080,robot,1604,528,1733,742
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/a1287.jpg,1920,1080,robot,848,494,949,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0287.jpg,1440,1080,robot,1245,400,1353,609
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0287.jpg,1440,1080,robot,629,352,711,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0179.jpg,1920,1080,robot,841,492,956,696
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0537.jpg,1440,1080,robot,224,362,322,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0537.jpg,1440,1080,robot,628,351,711,556
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0124.jpg,1440,1080,robot,6,365,114,584
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0124.jpg,1440,1080,robot,627,353,714,560
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0828.jpg,1920,1080,robot,764,378,875,581
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1222.jpg,1440,1080,robot,882,388,959,583
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1222.jpg,1440,1080,robot,629,355,708,546
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0763.jpg,1920,1080,robot,657,405,762,618
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0763.jpg,1920,1080,robot,766,381,870,576
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0532.jpg,1440,1080,robot,35,366,154,580
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0532.jpg,1440,1080,robot,627,351,717,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1187.jpg,1920,1080,robot,1820,524,1920,741
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1187.jpg,1920,1080,robot,841,490,960,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0671.jpg,1920,1080,robot,1163,520,1264,739
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0671.jpg,1920,1080,robot,844,489,956,695
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1000.jpg,1440,1080,robot,617,380,695,593
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0524.jpg,1440,1080,robot,624,379,700,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0064.jpg,1440,1080,robot,628,354,713,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1319.jpg,1920,1080,robot,844,494,948,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0761.jpg,1440,1080,robot,623,347,714,561
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0069.jpg,1440,1080,robot,632,356,708,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0073.jpg,1920,1080,robot,850,494,949,687
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0073.jpg,1920,1080,robot,1424,519,1533,744
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0728.jpg,1920,1080,robot,764,378,874,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1108.jpg,1920,1080,robot,851,496,951,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1108.jpg,1920,1080,robot,82,514,213,731
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1061.jpg,1440,1080,robot,627,352,708,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1272.jpg,1440,1080,robot,625,349,714,559
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0074.jpg,1920,1080,robot,850,491,951,690
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0216.jpg,1440,1080,robot,537,378,611,587
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0216.jpg,1440,1080,robot,632,355,710,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1043.jpg,1440,1080,robot,633,353,705,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1043.jpg,1440,1080,robot,1404,405,1440,602
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0804.jpg,1440,1080,robot,633,353,705,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0804.jpg,1440,1080,robot,1404,405,1440,602
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0502.jpg,1920,1080,robot,847,495,951,689
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1165.jpg,1440,1080,robot,805,382,880,595
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1165.jpg,1440,1080,robot,627,351,710,558
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0762.jpg,1920,1080,robot,1481,409,1599,626
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0762.jpg,1920,1080,robot,760,378,877,582
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0709.jpg,1920,1080,robot,785,513,896,743
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0709.jpg,1920,1080,robot,847,493,954,693
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1276.jpg,1440,1080,robot,634,355,707,550
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0157.jpg,1920,1080,robot,1698,410,1836,630
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0157.jpg,1920,1080,robot,760,381,874,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1348.jpg,1920,1080,robot,849,490,953,697
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1348.jpg,1920,1080,robot,139,515,275,769
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0768.jpg,1440,1080,robot,631,352,709,549
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0768.jpg,1440,1080,robot,819,379,903,589
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1196.jpg,1920,1080,robot,310,515,450,733
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1196.jpg,1920,1080,robot,847,493,955,691
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0825.jpg,1440,1080,robot,632,356,707,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0825.jpg,1440,1080,robot,1351,402,1440,609
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0494.jpg,1920,1080,robot,767,379,870,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0494.jpg,1920,1080,robot,86,392,205,600
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0882.jpg,1440,1080,robot,633,358,706,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0882.jpg,1440,1080,robot,1,369,91,572
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1062.jpg,1920,1080,robot,783,519,899,755
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1062.jpg,1920,1080,robot,854,490,951,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0608.jpg,1440,1080,robot,632,353,705,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0608.jpg,1440,1080,robot,130,365,226,579
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1131.jpg,1920,1080,robot,514,513,641,748
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1131.jpg,1920,1080,robot,844,489,957,698
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0055.jpg,1440,1080,robot,628,351,715,555
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1006.jpg,1440,1080,robot,632,354,709,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1332.jpg,1920,1080,robot,1666,524,1810,745
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1332.jpg,1920,1080,robot,841,490,953,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0277.jpg,1920,1080,robot,850,492,951,687
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0277.jpg,1920,1080,robot,7,510,158,763
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0112.jpg,1920,1080,robot,765,378,875,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0585.jpg,1920,1080,robot,768,382,871,578
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0585.jpg,1920,1080,robot,651,397,749,615
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0523.jpg,1920,1080,robot,577,400,701,617
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0523.jpg,1920,1080,robot,766,378,870,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0009.jpg,1920,1080,robot,847,490,954,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0009.jpg,1920,1080,robot,9,517,167,763
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1245.jpg,1920,1080,robot,766,382,868,577
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1245.jpg,1920,1080,robot,1597,414,1708,624
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1305.jpg,1440,1080,robot,634,354,710,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1305.jpg,1440,1080,robot,1021,391,1105,600
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0245.jpg,1920,1080,robot,789,416,900,632
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1106.jpg,1920,1080,robot,764,382,874,586
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0363.jpg,1440,1080,robot,633,356,707,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0158.jpg,1920,1080,robot,766,378,868,575
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0933.jpg,1440,1080,robot,628,352,712,561
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0114.jpg,1920,1080,robot,137,513,262,738
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0114.jpg,1920,1080,robot,847,487,954,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1256.jpg,1440,1080,robot,630,354,709,551
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0098.jpg,1920,1080,robot,1157,522,1253,736
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0098.jpg,1920,1080,robot,852,492,949,688
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1312.jpg,1440,1080,robot,954,384,1028,585
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image1312.jpg,1440,1080,robot,627,347,715,552
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0139.jpg,1920,1080,robot,1505,527,1673,737
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0139.jpg,1920,1080,robot,848,495,949,692
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0435.jpg,1920,1080,robot,1565,520,1709,742
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0435.jpg,1920,1080,robot,840,489,957,699
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0278.jpg,1440,1080,robot,633,356,710,553
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0278.jpg,1440,1080,robot,1033,394,1120,599
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0013.jpg,1440,1080,robot,631,356,710,554
/home/fei/RoboFEI-HT_Debug/AI/Vision/Train/imagensTrain/image0890.jpg,1920,1080,robot,22,391,157,607
